"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05100","hsa05100","Bacterial invasion of epithelial cells",78,0.364420698009376,0.951603405832221,0.535031847133758,0.713375796178344,0.545728118251487,7468,"tags=47%, list=20%, signal=38%","PIK3R3/P3R3URF-PIK3R3/SHC2/ITGA5/ARHGAP10/ILK/GAB1/MET/PTK2/RAC1/FN1/CTNNA1/ARPC4/SHC3/ACTG1/SHC1/ARPC1B/CTNNB1/PIK3CD/PXN/CDC42/ARPC2/ARPC5/ARPC3/SEPTIN11/CTNNA3/DNM3/ELMO3/ITGB1/ACTR2/CLTA/ACTB/BCAR1/PIK3R1/CDH1/CLTB/PIK3CA"
"hsa04130","hsa04130","SNARE interactions in vesicular transport",33,0.412524706443193,0.945314047589123,0.538297872340426,0.714959336235932,0.546939516704354,5998,"tags=33%, list=16%, signal=28%","STX4/STX19/STX3/STX16/VAMP8/VAMP4/YKT6/STX17/STX7/STX11/SNAP23"
"hsa00360","hsa00360","Phenylalanine metabolism",16,0.48046679828375,0.939765055667002,0.544513457556936,0.720433189998407,0.551126981332931,275,"tags=12%, list=1%, signal=12%","DDC/ALDH3B2"
"hsa04714","hsa04714","Thermogenesis",233,0.318912123812591,0.960215720788713,0.552238805970149,0.720558182985929,0.551222600203434,7996,"tags=30%, list=21%, signal=24%","ACSL5/PRKAA1/CREB3/NDUFB4/NDUFV2/SIRT6/TSC1/SLC25A29/PRKAB1/CPT1B/MAP2K3/CREB5/KDM3A/GCG/NRAS/RPTOR/PRKACB/COX20/SOS2/COX6C/NDUFAF6/NDUFA13/PRKAA2/SMARCC2/FRS2/NDUFB9/COX4I1/ACTG1/COX7A2/SMARCE1/PRKG2/NDUFA4L2/ADCY7/GRB2/RPS6KA6/NDUFA3/AKT1S1/NDUFAF4/SMARCD1/NDUFB7/ATP5MC2/NDUFS6/NDUFB2/ND3/SMARCD3/SMARCA4/COX7A1/ATF2/NDUFV1/RPS6KA1/BMP8A/NDUFS5/ACTB/NDUFA12/NDUFAF8/COA6/ARID1B/NDUFAF5/NDUFA8/COA5/COX7A2L/ATP5F1E/COX7B/GNAS/NDUFAF1/COX5B/NDUFA1/COX8C/UQCR11/KDM3B/COA3"
"hsa04730","hsa04730","Long-term depression",60,-0.385975101166868,-0.957926841090176,0.551330798479088,0.720558182985929,0.551222600203434,6639,"tags=33%, list=18%, signal=27%","MAPK1/GUCY1B1/PLCB1/GNAI3/GNAO1/GNA11/RAF1/HRAS/GNAI2/GUCY1A2/BRAF/GNAZ/PLA2G4F/PRKCA/PLCB3/MAP2K1/GNAQ/PLA2G4E/IGF1/IGF1R"
"hsa00790","hsa00790","Folate biosynthesis",28,-0.440777935199295,-0.950066374115085,0.550669216061185,0.720558182985929,0.551222600203434,6209,"tags=36%, list=17%, signal=30%","TPH1/QDPR/CBR1/MOCS2/MOCS1/GPHN/GGH/MOCOS/DHFR/AKR1B1"
"hsa00730","hsa00730","Thiamine metabolism",15,-0.489749591330279,-0.939856054533721,0.552986512524085,0.720558182985929,0.551222600203434,8960,"tags=47%, list=24%, signal=36%","ALPL/AK7/ACP1/NFS1/AK2/AK4/AK5"
"hsa05017","hsa05017","Spinocerebellar ataxia",144,0.336170259659495,0.950624598714067,0.56043956043956,0.727513995438524,0.556543754160437,6860,"tags=35%, list=18%, signal=29%","PIK3R3/P3R3URF-PIK3R3/ATXN1/RELN/ITPR2/TRAF2/ATXN2L/RB1CC1/ATG2A/CIC/GTF2B/ULK1/ITPR1/MCU/TBPL1/PIK3C3/PSMA3/BECN1/SEM1/DAB1/PSMD4/ERN1/PSMB6/SLC25A6/NRBF2/ATG14/KAT5/PIK3CD/ATG2B/MAPK10/ADRM1/PSMB3/PSMC4/XBP1/PSMB7/PSMB2/PSMB4/AMBRA1/PSMB1/ATG13/GRIN3B/PSMA1/NFYA/PSMC6/PSMA5/PSMD14/PSMD7/ATXN3/PSMD3/PSMD1/GRIN2D"
"hsa05014","hsa05014","Amyotrophic lateral sclerosis",365,0.312233161030637,0.973069205424229,0.567391304347826,0.733769205622753,0.561328951669792,6974,"tags=29%, list=19%, signal=24%","OPTN/SQSTM1/TNF/GPX2/NXT2/TP53/NDUFB4/KLC4/PINK1/KIF5B/DAXX/NDUFV2/BID/MAP1LC3B/TRAF2/ATXN2L/BAX/RB1CC1/ATG2A/UBQLN2/GPX3/ULK1/PRKN/CHMP2B/RAB39B/MAP2K3/DDIT3/FUS/TANK/DNALI1/MCU/DCTN1/MAP1LC3B2/TNFRSF1A/RAC1/PIK3C3/PSMA3/COX6C/DNAH1/NDUFA13/BECN1/NDUFB9/SEM1/COX4I1/RAB1A/PSMD4/ACTR10/ERN1/ACTG1/COX7A2/KLC1/PSMB6/NDUFA4L2/NRBF2/ATG14/ATG2B/HNRNPA1L2/HNRNPA1/ADRM1/NDUFA3/DNAH10/PSMB3/PSMC4/ATF6/CCS/XBP1/RAB5A/PSMB7/HDAC6/PSMB2/DCTN2/PSMB4/NDUFB7/AMBRA1/PSMB1/HNRNPA2B1/ATG13/ATP5MC2/NDUFS6/PSMA1/TPR/ACTR1A/NDUFB2/ND3/PFN1/DNAH17/ANXA7/DCTN4/COX7A1/PSMC6/NDUFV1/NRG3/NDUFS5/PFN2/PSMA5/PSMD14/PSMD7/TBK1/PSMD3/TUBB8/PSMD1/ACTB/GRIN2D/NDUFA12/ALS2"
"hsa04330","hsa04330","Notch signaling pathway",62,0.36739407846885,0.933254667517392,0.580168776371308,0.74748336730985,0.571820201430424,6008,"tags=32%, list=16%, signal=27%","TLE1/ATXN1/DTX3L/DTX3/APH1B/ADAM17/NOTCH2/TLE3/NCSTN/CTBP2/CTBP1/PSENEN/CIR1/RFNG/CREBBP/EP300/NOTCH1/DLL1/NUMBL/DVL3"
"hsa05226","hsa05226","Gastric cancer",150,0.332560632618645,0.945154692104917,0.583518930957684,0.748994448691952,0.572976169439988,4431,"tags=23%, list=12%, signal=20%","GADD45G/CDKN1A/PIK3R3/P3R3URF-PIK3R3/WNT10B/SHC2/TP53/CDKN2B/FZD7/EGF/LEF1/TCF7L2/ERBB2/JUP/WNT5A/BAX/SMAD3/GAB1/MET/NRAS/FZD9/TERC/SOS2/CTNNA1/LRP6/FZD3/CDKN1B/SHC3/GSK3B/REG4/SHC1/RXRB/CTNNB1/PIK3CD"
"hsa05230","hsa05230","Central carbon metabolism in cancer",71,-0.365848387911432,-0.930498721963614,0.588679245283019,0.752809146384232,0.575894389828819,2969,"tags=30%, list=8%, signal=27%","RAF1/HRAS/PGAM1/AKT1/FGFR1/LDHA/HKDC1/EGFR/SLC1A5/SLC2A1/SLC16A3/IDH2/LDHB/PIK3CB/MAP2K1/HK2/PDK1/GLS/MTOR/IDH1/FGFR3"
"hsa05150","hsa05150","Staphylococcus aureus infection",94,-0.350165551475091,-0.937097920976396,0.593448940269749,0.756097909084422,0.578410273167397,3651,"tags=12%, list=10%, signal=11%","HLA-DRB5/DEFB1/ITGB2/CFD/DSG1/HLA-DMA/HLA-DMB/CFI/C3/KRT19/KRT14"
"hsa05030","hsa05030","Cocaine addiction",49,0.371522186135078,0.911594663446432,0.596602972399151,0.757311522159807,0.579338679742815,3011,"tags=16%, list=8%, signal=15%","NFKB1/DDC/CREB3/JUN/ATF6B/CREB5/RELA/PRKACB"
"hsa00514","hsa00514","Other types of O-glycan biosynthesis",47,0.370361337562233,0.91021741732365,0.602536997885835,0.762032085561497,0.582949881855491,8704,"tags=36%, list=23%, signal=28%","GALNT10/GALNT18/POFUT2/ST6GAL1/OGT/RFNG/POGLUT1/GALNT3/B4GALT3/POMT1/GALNT1/GALNT6/GALNT4/C1GALT1/PLOD3/POC1B-GALNT4/GALNT11"
"hsa04935","hsa04935","Growth hormone synthesis, secretion and action",122,0.336437308219606,0.931099381877646,0.61505376344086,0.768546502463729,0.587933370917786,5110,"tags=27%, list=14%, signal=23%","JUNB/IGFBP3/PIK3R3/P3R3URF-PIK3R3/CREB3/SHC2/ITPR2/STAT5A/IGFALS/ATF6B/PTK2/MAP2K3/CREB5/ITPR1/NRAS/PLCG2/PRKACB/SOS2/SST/SHC3/GSK3B/SSTR5/STAT3/SHC1/PIK3CD/ADCY7/FOS/MAPK10/MAP2K4/GRB2/CREBBP/EP300/MAPK3"
"hsa04925","hsa04925","Aldosterone synthesis and secretion",98,0.340510537663167,0.919185865354931,0.619747899159664,0.768546502463729,0.587933370917786,3658,"tags=14%, list=10%, signal=13%","ATP2B1/ATP1B1/CREB3/PRKD1/ITPR2/PRKD2/CAMK1D/ATF6B/NR4A2/CREB5/ITPR1/PRKACB/AGT/CALML6"
"hsa05110","hsa05110","Vibrio cholerae infection",50,0.370693608053508,0.911657090606799,0.618947368421053,0.768546502463729,0.587933370917786,5862,"tags=32%, list=16%, signal=27%","SLC12A2/ERO1A/PLCG2/PRKACB/ATP6V1G2/ATP6V1E1/ATP6AP1/ATP6V0C/ACTG1/KCNQ1/ATP6V1H/SEC61A2/CFTR/ATP6V1B2/ATP6V1A/ATP6V1C1"
"hsa03022","hsa03022","Basal transcription factors",43,0.377396766677463,0.904903018020225,0.615550755939525,0.768546502463729,0.587933370917786,6795,"tags=35%, list=18%, signal=29%","GTF2E1/GTF2B/GTF2E2/TBPL1/TAF10/CDK7/GTF2F1/TAF6L/GTF2H2C/GTF2I/GTF2A2/ERCC3/TAF7L/TAF13/TAF7"
"hsa00350","hsa00350","Tyrosine metabolism",36,0.388890705536529,0.901828885855944,0.621564482029598,0.768546502463729,0.587933370917786,3921,"tags=19%, list=10%, signal=17%","TYRP1/DDC/ALDH3B2/AOX1/HGD/GSTZ1/ALDH3A1"
"hsa00532","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",21,-0.436604327807303,-0.890271635731175,0.623326959847036,0.768546502463729,0.587933370917786,3898,"tags=29%, list=10%, signal=26%","CSGALNACT2/CHST14/CHSY1/CHST3/DSEL/CSGALNACT1"
"hsa00770","hsa00770","Pantothenate and CoA biosynthesis",21,0.413611767075322,0.863369285522461,0.620041753653445,0.768546502463729,0.587933370917786,269,"tags=5%, list=1%, signal=5%","VNN1"
"hsa04530","hsa04530","Tight junction",170,0.318453645361969,0.929421648804627,0.635593220338983,0.776529430424102,0.594040261952342,6140,"tags=31%, list=16%, signal=26%","PRKAA1/PPP2R2A/OCLN/CLDN12/CGN/CLDN4/TJP3/JUN/ERBB2/VASP/RAP2C/MYH9/MYH10/MYH14/CGNL1/MARVELD2/BVES/PRKAB1/ARHGEF2/TJAP1/F11R/CRB3/MSN/YBX3/HSPA4/PRKACB/RAC1/ROCK1/RAPGEF2/CLDN20/LLGL2/ARPC4/PARD6B/PRKAA2/PATJ/RDX/ACTG1/MYL6B/ARPC1B/MAPK10/CDC42/ARHGAP17/CFTR/ARPC2/AMOTL2/ACTN4/MYL12A/ARPC5/PPP2R1B/ARPC3/RAB8B/WAS/RAB13"
"hsa04960","hsa04960","Aldosterone-regulated sodium reabsorption",38,-0.392406403394917,-0.899474983528347,0.633644859813084,0.776529430424102,0.594040261952342,2952,"tags=26%, list=8%, signal=24%","PRKCA/SGK1/FXYD2/PIK3CB/NR3C2/SFN/NHERF2/NEDD4L/IGF1/IRS1"
"hsa04392","hsa04392","Hippo signaling pathway - multiple species",29,0.399426548243874,0.890586078575294,0.638830897703549,0.776529430424102,0.594040261952342,2209,"tags=24%, list=6%, signal=23%","YAP1/TEAD2/STK3/AJUBA/FRMD6/LATS2/SAV1"
"hsa00512","hsa00512","Mucin type O-glycan biosynthesis",36,0.380489203651862,0.882345990080093,0.638477801268499,0.776529430424102,0.594040261952342,1266,"tags=11%, list=3%, signal=11%","ST3GAL1/GALNT10/GALNT18/ST6GALNAC4"
"hsa03020","hsa03020","RNA polymerase",34,-0.397092007677738,-0.890476389204598,0.649906890130354,0.787211162693105,0.602211721766451,6686,"tags=32%, list=18%, signal=27%","POLR3A/POLR3E/POLR2H/POLR2G/POLR3F/POLR1B/POLR1E/POLR1G/POLR1F/POLR2D/POLR3K"
"hsa04610","hsa04610","Complement and coagulation cascades",86,-0.348255853041624,-0.911275814140029,0.653846153846154,0.789203778677463,0.603736060799773,5106,"tags=17%, list=14%, signal=15%","VTN/KNG1/F8/C2/PLAUR/VWF/ITGB2/CLU/CFD/SERPINE1/SERPIND1/SERPINA1/CFI/C3/F5"
"hsa05214","hsa05214","Glioma",76,0.344820522443299,0.896328317827456,0.658119658119658,0.791532443626323,0.605517475234335,4431,"tags=28%, list=12%, signal=24%","GADD45G/CDKN1A/PIK3R3/P3R3URF-PIK3R3/SHC2/TP53/TGFA/EGF/MDM2/CAMK1D/BAX/CDKN2A/PDGFA/NRAS/PLCG2/PTEN/SOS2/CALML6/SHC3/SHC1/PIK3CD"
"hsa04918","hsa04918","Thyroid hormone synthesis",75,-0.346621863559281,-0.89527703694583,0.660377358490566,0.791532443626323,0.605517475234335,4031,"tags=29%, list=11%, signal=26%","PLCB1/CREB3L1/TG/CREB3L2/ATP1A3/GPX8/IYD/DUOXA2/ADCY1/HSPA5/PRKCA/ASGR1/PLCB3/FXYD2/PDIA4/ADCY3/TTF2/HSP90B1/GSR/PAX8/GNAQ/CREB3L4"
"hsa04912","hsa04912","GnRH signaling pathway",93,0.334869385626447,0.902880134548222,0.665297741273101,0.794661190965092,0.607910947800713,5319,"tags=25%, list=14%, signal=21%","EGR1/PLA2G4C/PLD1/HBEGF/ITPR2/JUN/PLA2G4A/MAP2K3/ITPR1/NRAS/PRKACB/SOS2/CALML6/PLD2/ADCY7/MAPK10/CDC42/MAP2K4/GRB2/MAP3K2/MAPK3/PLA2G4D/MAP2K2"
"hsa04068","hsa04068","FoxO signaling pathway",133,0.325834017457982,0.915207399505457,0.67170626349892,0.796782602219409,0.609533814427332,5389,"tags=31%, list=14%, signal=26%","CCNG2/GADD45G/FBXO32/CDKN1A/PRKAA1/GABARAPL1/FOXO3/PIK3R3/P3R3URF-PIK3R3/PLK3/CDKN2B/EGF/TNFSF10/PLK2/MDM2/RBL2/SMAD3/PRKAB1/SOD2/IKBKB/NRAS/PTEN/SOS2/PRKAA2/GABARAPL2/CDKN1B/INSR/STAT3/PRMT1/PIK3CD/FOXO4/MAPK10/GRB2/CREBBP/EP300/MAPK3/SIRT1/TGFBR1/BCL6/MAP2K2/ATM"
"hsa04726","hsa04726","Serotonergic synapse",113,-0.329694868272569,-0.911278726515194,0.670411985018727,0.796782602219409,0.609533814427332,3442,"tags=15%, list=9%, signal=14%","BRAF/MAOB/PLA2G4F/PRKCA/GNB5/GNG11/PLCB3/GNG10/MAP2K1/GNAQ/PLA2G4E/KCND2/GNG13/MAOA/GNB3/KCNN2/GNB4"
"hsa00130","hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis",12,-0.459873117599584,-0.846543073695836,0.681467181467181,0.805583197335775,0.616266215832141,6388,"tags=42%, list=17%, signal=35%","COQ3/HPD/VKORC1/COQ2/VKORC1L1"
"hsa05224","hsa05224","Breast cancer",148,-0.320852824648698,-0.911421027970674,0.690346083788707,0.813284427477107,0.622157609759108,3851,"tags=20%, list=10%, signal=18%","JAG2/SP1/FGFR1/BRAF/RB1/CDK4/WNT8B/FLT4/JAG1/EGFR/DLL3/FZD8/FZD1/PIK3CB/GADD45B/MAP2K1/HES1/CDK6/MTOR/FZD4/FZD5/IGF1/BRCA2/HEY1/BRCA1/E2F2/WNT7B/E2F1/IGF1R"
"hsa04710","hsa04710","Circadian rhythm",34,-0.386187530189516,-0.866023165387122,0.700186219739292,0.822061636827019,0.6288721211957,5080,"tags=26%, list=14%, signal=23%","RBX1/BMAL1/BTRC/PER3/FBXL3/PER2/BHLHE40/PER1/DBP"
"hsa01522","hsa01522","Endocrine resistance",97,-0.328124866282115,-0.886666079191202,0.710227272727273,0.829158004158004,0.634300798774483,3851,"tags=22%, list=10%, signal=19%","JAG2/SP1/BRAF/RB1/CDK4/ADCY1/JAG1/EGFR/DLL3/NCOR1/PIK3CB/MAPK9/ADCY3/MAP2K1/MMP2/MTOR/IGF1/E2F2/CDKN2C/E2F1/IGF1R"
"hsa04512","hsa04512","ECM-receptor interaction",89,0.329386224863727,0.881001320111083,0.712473572938689,0.829158004158004,0.634300798774483,4796,"tags=20%, list=13%, signal=18%","SDC4/LAMB3/ITGA5/GP1BA/RELN/ITGAV/ITGA3/AGRN/COL9A2/LAMB2/LAMA5/THBS3/FN1/COL6A1/COL9A3/COL6A2/THBS4/ITGA1"
"hsa00430","hsa00430","Taurine and hypotaurine metabolism",17,-0.415676396418815,-0.823463133226745,0.713461538461538,0.829158004158004,0.634300798774483,5555,"tags=24%, list=15%, signal=20%","LOC102724197/FMO5/ADO/GGT1"
"hsa03083","hsa03083","Polycomb repressive complex",83,-0.338390519133009,-0.880802106066977,0.721904761904762,0.83614558281225,0.639646253681341,6836,"tags=40%, list=18%, signal=33%","UBE2D2/MTF2/USP7/USP45/FBRSL1/CBX4/PCGF5/HCFC1/RYBP/FOXK2/RBBP4/EED/YY2/L3MBTL2/SUZ12/HDAC2/PHF19/CBX8/CBX7/RBBP7/KDM2B/RNF2/CBX3/SCML1/WDR5/EPOP/TFDP1/SCML2/UBE2D1/PCGF6/L3MBTL3/EZH2/AURKB"
"hsa04916","hsa04916","Melanogenesis",101,0.326444746539082,0.884526888937772,0.734042553191489,0.841577381557458,0.643801546479083,5319,"tags=22%, list=14%, signal=19%","TYRP1/WNT10B/CREB3/FZD7/LEF1/TCF7L2/KITLG/WNT5A/NRAS/FZD9/PRKACB/FZD3/CALML6/GSK3B/EDN1/MC1R/CTNNB1/ADCY7/CREBBP/EP300/MAPK3/MAP2K2"
"hsa04970","hsa04970","Salivary secretion",93,0.323625609060101,0.872564486314027,0.741273100616016,0.841577381557458,0.643801546479083,4706,"tags=12%, list=13%, signal=10%","ATP2B1/SLC12A2/ATP1B1/ITPR2/ITPR1/PRKACB/SLC9A1/CALML6/PRKG2/ADCY7/AMY2B"
"hsa05218","hsa05218","Melanoma",73,0.336633133769545,0.868243402448924,0.740820734341253,0.841577381557458,0.643801546479083,2985,"tags=18%, list=8%, signal=16%","GADD45G/CDKN1A/PIK3R3/P3R3URF-PIK3R3/TP53/EGF/MDM2/BAX/MET/CDKN2A/PDGFA/NRAS/PTEN"
"hsa00601","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series",28,-0.38630893842402,-0.832662216294497,0.736137667304015,0.841577381557458,0.643801546479083,7955,"tags=36%, list=21%, signal=28%","FUT3/B3GNT5/ST3GAL3/FUT4/GCNT2/B4GALT1/ST3GAL6/FUT1/B4GALT2/ST3GAL4"
"hsa00630","hsa00630","Glyoxylate and dicarboxylate metabolism",30,-0.380369979556314,-0.829615379270654,0.734104046242775,0.841577381557458,0.643801546479083,7029,"tags=37%, list=19%, signal=30%","CS/PCCA/SHMT2/GRHPR/HAO2/GLDC/ACSS2/GCSH/SHMT1/ACAT2/PGP"
"hsa03060","hsa03060","Protein export",31,-0.37512402417244,-0.826076670293662,0.737240075614367,0.841577381557458,0.643801546479083,7473,"tags=42%, list=20%, signal=34%","SEC11A/SPCS2/OXA1L/SEC63/SRPRB/SRP19/SRP9/GET1/HSPA5/SPCS3/UBL4A/SEC11C/IMMP1L"
"hsa04966","hsa04966","Collecting duct acid secretion",27,-0.380675306218802,-0.817294050586754,0.761078998073218,0.860118473618956,0.657985368435554,2392,"tags=44%, list=6%, signal=42%","ATP6V1F/ATP6V0D1/SLC4A1/ATP4B/TCIRG1/ATP6V1B1/ATP6V0A2/ATP6V0A4/ATP6V1D/ATP6V1C2/ATP6V0E2/CA2"
"hsa04977","hsa04977","Vitamin digestion and absorption",26,0.373100875166221,0.811561678232978,0.762605042016807,0.860118473618956,0.657985368435554,1901,"tags=15%, list=5%, signal=15%","FOLH1/SLC5A6/BTD/RBP2"
"hsa05225","hsa05225","Hepatocellular carcinoma",169,0.304859727582622,0.886837666489176,0.771551724137931,0.863046044864227,0.660224942521593,6090,"tags=31%, list=16%, signal=26%","GADD45G/CDKN1A/PIK3R3/P3R3URF-PIK3R3/WNT10B/SHC2/TP53/TGFA/FZD7/LEF1/TCF7L2/TXNRD1/HMOX1/NQO1/WNT5A/BAX/SMAD3/GAB1/MET/CDKN2A/GSTA4/TXNRD2/NRAS/MGST1/FZD9/PLCG2/PTEN/TERC/SOS2/LRP6/FZD3/SMARCC2/SHC3/GSK3B/ACTG1/SMARCE1/SHC1/CTNNB1/PIK3CD/CSNK1A1L/GRB2/MAPK3/TGFBR1/MAP2K2/SMARCD1/FRAT1/ARID2/E2F3/DDB2/DVL3/SMARCD3/NFE2L2"
"hsa00190","hsa00190","Oxidative phosphorylation",135,0.308325938047637,0.867646679452006,0.772727272727273,0.863046044864227,0.660224942521593,9875,"tags=40%, list=26%, signal=30%","NDUFB4/NDUFV2/PPA2/ATP6V1G2/COX6C/ATP6V1E1/NDUFA13/NDUFB9/COX4I1/ATP6AP1/ATP6V0C/COX7A2/NDUFA4L2/ATP6V1H/NDUFA3/ATP6V1B2/NDUFB7/ATP6V1A/ATP5MC2/NDUFS6/ATP6V1C1/NDUFB2/ND3/COX7A1/NDUFV1/NDUFS5/NDUFA12/ATP6V0E1/NDUFA8/COX7A2L/ATP5F1E/COX7B/COX5B/NDUFA1/COX8C/UQCR11/ATP5PD/ND1/LHPP/COX7C/ATP6V0B/NDUFA11/NDUFB8/ATP5ME/NDUFA4/NDUFB1/ATP6V1G1/ATP5PF/UQCRB/ATP6V0A1/PPA1/NDUFS2/UQCRHL/NDUFA2"
"hsa04213","hsa04213","Longevity regulating pathway - multiple species",62,0.329293871745119,0.836472498609042,0.772151898734177,0.863046044864227,0.660224942521593,5130,"tags=29%, list=14%, signal=25%","PRKAA1/FOXO3/PIK3R3/P3R3URF-PIK3R3/HSPA1L/PRKAB1/SOD2/HSPA1B/HSPA1A/NRAS/RPTOR/PRKACB/PRKAA2/INSR/PIK3CD/ADCY7/AKT1S1/SIRT1"
"hsa04340","hsa04340","Hedgehog signaling pathway",56,0.333239829393126,0.83454373673103,0.781704781704782,0.870247394519239,0.66573393093577,6439,"tags=30%, list=17%, signal=25%","GLI3/HHAT/GPR161/PRKACB/BOC/CSNK1G2/GSK3B/SMURF1/SUFU/MGRN1/CSNK1A1L/CUL3/EFCAB7/SPOPL/CSNK1G1/TPTEP2-CSNK1E/CSNK1E"
"hsa04020","hsa04020","Calcium signaling pathway",254,-0.300671807948461,-0.899155610577451,0.790786948176583,0.87751841991208,0.671296220862974,4668,"tags=19%, list=12%, signal=17%","GNA11/CALM3/PHKG1/PLCD4/STIM2/PPP3CC/CALML4/HTR6/GNA14/OXTR/NFATC3/CASQ1/VDAC3/PPP3R2/TFEB/FGFR4/FGFR1/ITPKA/MCOLN2/P2RX5/PHKA1/ADCY1/SLC25A5/FLT4/PHKA2/PLCD3/SLC25A4/PRKCA/EGFR/VEGFB/PHKB/PPIF/ATP2A1/PLCB3/CAMK2B/CAMK1/HRC/ADCY3/ORAI1/CAMK2D/P2RX2/PPP3CB/GNAQ/GRIN1/GRPR/ADRB2/FGFR3/GRIN3A"
"hsa04371","hsa04371","Apelin signaling pathway",139,0.303463140085007,0.853834897124615,0.826754385964912,0.900479292122404,0.688861147584458,4499,"tags=20%, list=12%, signal=18%","EGR1/NOS3/PRKAA1/RRAS/ITPR2/MYLK/PIK3R6/MAP1LC3B/SMAD3/PRKAB1/ITPR1/GNG3/GNG5/NRAS/MAP1LC3B2/MRAS/PRKACB/PIK3C3/SLC9A1/BECN1/PRKAA2/CALML6/HDAC5/GNG12/MEF2A/ACTA2/SPHK2/ADCY7"
"hsa04350","hsa04350","TGF-beta signaling pathway",108,0.309620198758599,0.8439799788592,0.82646420824295,0.900479292122404,0.688861147584458,5844,"tags=21%, list=16%, signal=18%","TNF/SMAD1/FBN1/TGIF1/CDKN2B/BAMBI/HFE/TGIF2/SMAD3/ROCK1/AMH/SMURF1/CREBBP/EP300/MAPK3/ACVR1/TGFBR1/ACVR1B/CHRD/MICOS10-NBL1/PPP2R1B/BMP4/SIN3A"
"hsa04070","hsa04070","Phosphatidylinositol signaling system",98,-0.312166623064912,-0.842591889602961,0.817490494296578,0.900479292122404,0.688861147584458,6443,"tags=33%, list=17%, signal=27%","ITPKB/IPMK/MTMR1/PLCB1/ITPK1/SACM1L/CALM3/PLCD4/MTMR8/CALML4/PI4KA/MTMR6/DGKE/IPPK/INPP5A/ITPKA/PIK3C2B/OCRL/PLCD3/PRKCA/DGKK/PIP5K1A/PLCB3/PIP4P2/PIK3CB/INPP5F/MTM1/PI4K2B/DGKB/SYNJ1/IMPA2/INPP4B"
"hsa05412","hsa05412","Arrhythmogenic right ventricular cardiomyopathy",86,0.314514145121219,0.838127237721574,0.825726141078838,0.900479292122404,0.688861147584458,1959,"tags=10%, list=5%, signal=10%","DSP/ITGA5/ITGAV/LEF1/TCF7L2/ITGA3/JUP/DTNA/LMNA"
"hsa04520","hsa04520","Adherens junction",93,-0.31356058053323,-0.836079876076244,0.827184466019418,0.900479292122404,0.688861147584458,4292,"tags=19%, list=11%, signal=17%","PARD3/TJP1/FGFR1/CCM2/BAIAP2/SSX2IP/EGFR/NECTIN1/LMO7/SMURF2/MYL9/PTPRJ/RADIL/SNAI1/RAC3/PTPRM/SNAI2/IGF1R"
"hsa03265","hsa03265","Virion - Ebolavirus, Lyssavirus and Morbillivirus",12,0.392659648344205,0.711317706158701,0.826446280991736,0.900479292122404,0.688861147584458,3621,"tags=17%, list=10%, signal=15%","NCAM2/NECTIN4"
"hsa00410","hsa00410","beta-Alanine metabolism",31,0.347074464155216,0.784374606140745,0.830866807610994,0.901634642959564,0.689744983904195,3946,"tags=16%, list=11%, signal=14%","ALDH3B2/SMOX/EHHADH/ALDH3A1/HADHA"
"hsa04921","hsa04921","Oxytocin signaling pathway",154,-0.302568678151731,-0.860794443805271,0.835489833641405,0.903800323184413,0.691401716022348,5959,"tags=26%, list=16%, signal=22%","PLCB1/GNAI3/KCNJ14/RHOA/GNAO1/CALM3/PPP1CB/RAF1/HRAS/PPP3CC/GNAI2/CALML4/OXTR/NFATC3/PPP3R2/RCAN1/GUCY1A2/ELK1/ADCY1/PLA2G4F/PRKCA/EGFR/PPP1CC/PLCB3/CAMK2B/CAMK1/PPP1R12B/CACNB3/CACNA2D2/MYL9/ADCY3/MAP2K1/CAMK2D/PPP3CB/GNAQ/PLA2G4E/EEF2K/CACNG4/CAMKK2/RGS2"
"hsa00280","hsa00280","Valine, leucine and isoleucine degradation",48,-0.329909967469345,-0.792598327906279,0.846299810246679,0.912624246786388,0.698151963575878,7334,"tags=46%, list=20%, signal=37%","ALDH7A1/ACADS/HADH/ECHS1/ACSF3/PCCA/AACS/AUH/IL4I1/ALDH2/DBT/BCKDHB/ABAT/OXCT1/ALDH1B1/IVD/ACADM/ALDH6A1/HMGCS1/ACAT2/ACAA1/MCCC2"
"hsa00450","hsa00450","Selenocompound metabolism",17,0.36117570247866,0.717366514814398,0.854771784232365,0.918879668049792,0.702937322559511,3839,"tags=29%, list=10%, signal=26%","TXNRD1/TXNRD2/KYAT3/PSTK/SEPHS2"
"hsa00052","hsa00052","Galactose metabolism",32,-0.335717842603519,-0.742674230641407,0.871939736346516,0.934415169168852,0.714821885839085,2949,"tags=12%, list=8%, signal=12%","B4GALT2/HKDC1/HK2/AKR1B1"
"hsa00500","hsa00500","Starch and sucrose metabolism",36,0.319596157590579,0.741136372303142,0.887949260042283,0.948616600790514,0.72568589411759,1021,"tags=6%, list=3%, signal=5%","SI/PGM2L1"
