"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa03265","hsa03265","Virion - Ebolavirus, Lyssavirus and Morbillivirus",12,0.481324558840352,0.868875613872949,0.625254582484725,0.817834700820492,0.705720274269825,891,"tags=8%, list=2%, signal=8%","NPC1"
"hsa00512","hsa00512","Mucin type O-glycan biosynthesis",36,0.389140810438626,0.896935111693793,0.634730538922156,0.827073126474324,0.713692232759362,3146,"tags=8%, list=8%, signal=8%","ST6GALNAC1/GALNT12/GALNT7"
"hsa05417","hsa05417","Lipid and atherosclerosis",215,0.318873779154371,0.936502908609239,0.644160583941606,0.833049777728994,0.718849563401396,5675,"tags=23%, list=15%, signal=19%","ERN1/NFKBIA/VLDLR/PRKCA/TNFRSF10B/MAPK11/ERO1A/MAP2K4/LDLR/IRF7/EIF2AK3/XBP1/CCL2/HSPA5/TNF/TNFRSF1A/BCL2L1/CYP2A6/MIB1/TNFSF10/AGER/HSPA2/DDIT3/IKBKG/HSP90B1/PPP3CC/CDC42/TICAM1/IRF3/CYP2C9/RXRB/PIK3CD/IKBKE/ATF6/PDPK1/HSPA1A/JUN/MIB2/RAP1B/NRAS/CASP9/TBK1/NFATC1/RELA/HSPA1B/IKBKB/TANK/STAT3/ABCG1"
"hsa04911","hsa04911","Insulin secretion",86,0.3425399031687,0.910729587117473,0.64187866927593,0.833049777728994,0.718849563401396,3415,"tags=14%, list=9%, signal=13%","PRKCA/TRPM4/CREB3L4/ATP1A1/CREB3/KCNMA1/CREB3L2/ATF6B/ATP1A2/ADCY6/CREB3L1/SLC2A1"
"hsa04820","hsa04820","Cytoskeleton in muscle cells",232,0.315267300429318,0.933406963887839,0.650623885918004,0.837459046232253,0.722654378939705,4118,"tags=16%, list=11%, signal=14%","MYBPC1/ITGAV/CAPZB/TPM1/ATP1A1/ZYX/VCL/CAPN3/CSRP2/ACTG2/THBS3/ACTB/DSP/SUN2/ITGA5/TPM4/MYH9/TPM2/ACTG1/ATP1A2/SPTBN4/NEBL/PLEC/PDLIM5/LMNA/MYL9/ITGB5/TLN1/TNNC1/MYH14/FBN1/ACTA1/ITGB1/PKP2/COL6A2/ITGA10"
"hsa00562","hsa00562","Inositol phosphate metabolism",73,-0.348459091999746,-0.912260916107212,0.652439024390244,0.837459046232253,0.722654378939705,5557,"tags=34%, list=15%, signal=29%","PLCB3/MTMR8/PI4KA/PTEN/ITPKB/INPP4A/PIP5K1A/TPI1/PLCB1/INPP5A/IPMK/PIP4K2B/ITPKA/ITPK1/PIK3CB/SYNJ2/PLCB4/INPP5B/INPP5F/ISYNA1/PI4K2B/PLCD3/IMPA2/PLCH1/PIK3C2B"
"hsa04150","hsa04150","mTOR signaling pathway",157,0.32281792635627,0.922189324353565,0.669741697416974,0.843926692070405,0.728235395238232,6289,"tags=31%, list=17%, signal=26%","SGK1/PRKCA/IGF1R/FZD5/LPIN1/MTOR/WNT7B/RPS6KA2/TNF/TNFRSF1A/FZD8/CASTOR1/SEC13/WNT5A/ATP6V1G1/PRKAA1/ATP6V1C2/RPS6KA3/LPIN3/ULK1/PRKAA2/FLCN/ATP6V1E1/STRADA/ATP6V1C1/TSC2/PIK3CD/RRAGD/PDPK1/TSC1/CLIP1/RPS6KA6/NRAS/IGF1/RRAGC/RPTOR/RPS6KB2/RNF152/IKBKB/RRAGA/LAMTOR3/SLC3A2/DVL2/ATP6V1H/LAMTOR4/MAPK3/ATP6V1D/WDR24"
"hsa04540","hsa04540","Gap junction",89,-0.337647223333577,-0.910996478521223,0.668016194331984,0.843926692070405,0.728235395238232,6667,"tags=33%, list=18%, signal=27%","ITPR3/PDGFRB/GRB2/TUBB4B/TUBA8/PLCB3/ADCY9/HTR2C/TUBB2A/GNA11/GUCY1A2/TUBB6/PLCB1/SOS1/TUBA1C/ITPR1/KRAS/TUBB8B/PLCB4/GUCY1B1/ADCY7/TUBA1A/TUBB4A/TUBA1B/ADCY3/TUBB/ADCY1/TUBA4A/CDK1"
"hsa01521","hsa01521","EGFR tyrosine kinase inhibitor resistance",80,0.341682768700389,0.894619576476686,0.6699604743083,0.843926692070405,0.728235395238232,1559,"tags=11%, list=4%, signal=11%","VEGFA/PRKCA/IGF1R/MTOR/EGF/FOXO3/SHC2/JAK1/BCL2L1"
"hsa02010","hsa02010","ABC transporters",45,0.368653901976781,0.883735301834234,0.674650698602794,0.843926692070405,0.728235395238232,3309,"tags=18%, list=9%, signal=16%","ABCC1/ABCC4/ABCA5/TAP1/ABCB8/ABCC11/ABCA7/ABCC10"
"hsa00640","hsa00640","Propanoate metabolism",32,0.385432952878879,0.867400283362986,0.666,0.843926692070405,0.728235395238232,3849,"tags=28%, list=10%, signal=25%","ACOX3/HIBCH/PCCA/ALDH6A1/MCEE/ABAT/MLYCD/ACOX1/ACSS2"
"hsa00630","hsa00630","Glyoxylate and dicarboxylate metabolism",30,-0.382322576926384,-0.862031128643163,0.674044265593561,0.843926692070405,0.728235395238232,5641,"tags=40%, list=15%, signal=34%","MDH2/MDH1/ACO1/CAT/ACAT1/GCSH/PGP/ACSS1/CS/SHMT1/AFMID/GLDC"
"hsa03273","hsa03273","Virion - Lassa virus and SFTS virus",17,-0.426372057137508,-0.856988461061094,0.673956262425447,0.843926692070405,0.728235395238232,3556,"tags=41%, list=9%, signal=37%","LAMP2/MYH11/MYH10/DAG1/TFRC/PCDH11X/PCDH11Y"
"hsa05017","hsa05017","Spinocerebellar ataxia",144,0.323319637601937,0.916883526287432,0.681318681318681,0.845631636867756,0.729706614433008,5187,"tags=20%, list=14%, signal=17%","WIPI1/ERN1/VLDLR/PRKCA/ATXN1/MTOR/ATG101/XBP1/ATG13/PSMA6/PSMD8/SEM1/ULK1/ATG2A/ADRM1/NRBF2/KCNC3/GTF2B/GRIN3B/CIC/PSMC4/ATXN3/AMBRA1/GNAQ/PIK3CD/WIPI2/SPTBN2/GRIN2D/SLC25A4"
"hsa04970","hsa04970","Salivary secretion",93,-0.334246029042129,-0.90302327170222,0.684647302904564,0.845631636867756,0.729706614433008,6667,"tags=24%, list=18%, signal=19%","ITPR3/ATP2B1/ATP2B4/SLC4A2/PLCB3/ADCY9/ATP1B3/ATP1A3/FXYD2/GUCY1A2/CALM1/PLCB1/SLC9A1/ITPR1/PLCB4/GUCY1B1/ADCY7/TRPV6/ATP1B1/ADCY3/ADRB2/ADCY1"
"hsa03250","hsa03250","Viral life cycle - HIV-1",63,-0.351082747896454,-0.894105284291604,0.688259109311741,0.845631636867756,0.729706614433008,5161,"tags=30%, list=14%, signal=26%","NELFCD/MAP1B/MLLT1/APOBEC3F/CPSF6/TNPO3/MX1/PPIA/APOBEC3H/APOBEC3D/XPO1/KAT2A/NUP153/RAN/APOBEC3A/APOBEC3B/SAMHD1/MAP1A/PSIP1"
"hsa05031","hsa05031","Amphetamine addiction",69,-0.342537067259677,-0.88829412134566,0.690763052208835,0.845631636867756,0.729706614433008,4160,"tags=17%, list=11%, signal=15%","FOSB/CALM1/PPP3CA/HDAC1/PPP3CB/HDAC2/PPP1CC/FOS/GRIN1/CAMK2B/CAMK2D/DDC"
"hsa04977","hsa04977","Vitamin digestion and absorption",26,0.402436996435805,0.865426368287473,0.680244399185336,0.845631636867756,0.729706614433008,6110,"tags=27%, list=16%, signal=23%","ABCC1/PNLIP/SLC19A2/LMBRD1/RBP2/PLB1/AMN"
"hsa00061","hsa00061","Fatty acid biosynthesis",18,0.416880273290087,0.836660844697855,0.688755020080321,0.845631636867756,0.729706614433008,2335,"tags=17%, list=6%, signal=16%","ACSL3/FASN/OLAH"
"hsa05167","hsa05167","Kaposi sarcoma-associated herpesvirus infection",195,0.313782047463847,0.913105232372639,0.6996336996337,0.852950106264548,0.736021817523264,5692,"tags=27%, list=15%, signal=23%","ANGPT2/VEGFA/NFKBIA/ZFP36/TRADD/MAPK11/MTOR/MAP2K4/IRF7/HLA-B/TNFRSF1A/JAK1/IL6ST/RCAN1/HLA-C/MAP1LC3B2/IFNGR1/IKBKG/MICA/HIF1A/CDKN1A/MAP1LC3B/HLA-A/PPP3CC/MAPKAPK2/HLA-E/GNB2/STAT2/TICAM1/MAP1LC3A/IRF3/GNGT2/EP300/PIK3CD/IKBKE/HLA-F/JUN/GNG5/IRF9/NRAS/CASP9/HLA-G/TBK1/NFATC1/RELA/IFNAR1/NFATC4/IKBKB/TYK2/CDK6/STAT3/PIK3C3"
"hsa00010","hsa00010","Glycolysis / Gluconeogenesis",67,-0.343621982085206,-0.889112053137811,0.703557312252964,0.852950106264548,0.736021817523264,6333,"tags=28%, list=17%, signal=24%","ENO2/BPGM/PGAM1/ALDOC/PCK2/PDHA1/HKDC1/ALDH3A2/GPI/AKR1A1/PDHB/TPI1/ALDH3B1/ACSS1/DLAT/PKM/PFKM/ALDH1B1/LDHB"
"hsa04912","hsa04912","GnRH signaling pathway",93,-0.328270151811981,-0.886878409119639,0.711618257261411,0.852950106264548,0.736021817523264,7924,"tags=38%, list=21%, signal=30%","PRKACA/LHB/MAP3K2/PLD1/MAP2K3/MAPK1/MAPK13/MAPK12/ITPR3/GRB2/MAP3K3/MAP3K4/CAMK2G/PLCB3/ADCY9/GNA11/MMP14/CALM1/MAPK8/EGR1/PLCB1/ELK1/SOS1/MMP2/ITPR1/MAP3K1/KRAS/PLCB4/ADCY7/MAPK9/ADCY3/MAP2K6/ADCY1/CAMK2B/CAMK2D"
"hsa05134","hsa05134","Legionellosis",56,0.350694425403289,0.874115037097324,0.710843373493976,0.852950106264548,0.736021817523264,5432,"tags=29%, list=14%, signal=24%","NFKBIA/NFKB2/SAR1B/TNF/RAB1A/SEC22B/CLK1/BNIP3/RAB1B/ARF1/HSPA1A/VCP/CLK4/CASP9/RELA/HSPA1B"
"hsa00270","hsa00270","Cysteine and methionine metabolism",52,0.35339586980167,0.870543864128774,0.71,0.852950106264548,0.736021817523264,3724,"tags=17%, list=10%, signal=16%","GNMT/SMS/KYAT1/LACC1/KYAT3/SDSL/AMD1/GCLC/CTH"
"hsa00760","hsa00760","Nicotinate and nicotinamide metabolism",38,-0.363179186878689,-0.851172052724825,0.707269155206287,0.852950106264548,0.736021817523264,1884,"tags=18%, list=5%, signal=18%","NADK2/NT5DC4/QPRT/ENPP1/ENPP3/NT5M/PNP"
"hsa05235","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",90,0.333153171555012,0.886366272318402,0.71875,0.858506944444444,0.740816885964912,5822,"tags=29%, list=16%, signal=24%","NFKBIA/MAPK11/MTOR/NFKBIB/EGF/NFKBIE/JAK1/LAT/PTPN6/IFNGR1/IKBKG/HIF1A/PPP3CC/TICAM1/IFNGR2/EGFR/LCK/PIK3CD/JUN/NRAS/NFATC1/RELA/RPS6KB2/IKBKB/STAT3/TICAM2"
"hsa04724","hsa04724","Glutamatergic synapse",116,-0.321105480971416,-0.896266107896789,0.727272727272727,0.865681031770997,0.74700749987583,6257,"tags=27%, list=17%, signal=22%","GNG11/KCNJ3/PPP3R1/SLC38A3/PLCB3/ADCY9/GNG7/GRM2/GNB5/SHANK2/PLCB1/SHANK3/PPP3CA/GNG4/ITPR1/GRIK1/GNG13/GNG10/PPP3CB/GNB4/SLC1A1/GLS/PLCB4/GLS2/GRK3/GNB3/ADCY7/SLC1A3/ADCY3/GRIN1/ADCY1"
"hsa05100","hsa05100","Bacterial invasion of epithelial cells",78,-0.333454463881944,-0.88159293509296,0.731707317073171,0.867956265769554,0.748970829091231,4492,"tags=28%, list=12%, signal=25%","RHOA/SHC4/ARHGEF26/CAV2/CRKL/ACTR3/SEPTIN8/ACTR3B/SHC3/PIK3R2/PIK3CB/ARHGAP10/CAV1/SEPTIN9/SEPTIN6/P3R3URF-PIK3R3/PIK3R3/SEPTIN11/WASF1/FN1/PIK3R1/SEPTIN3"
"hsa04022","hsa04022","cGMP-PKG signaling pathway",166,0.315403044447202,0.904013165325399,0.737335834896811,0.871627241252587,0.752138561913187,2783,"tags=13%, list=7%, signal=12%","NPPC/IRS2/CREB3L4/ATP1A1/CREB3/PPP1CB/KCNMA1/CREB3L2/NPPA/VASP/ADRB1/GNA12/MEF2D/ATF6B/ATP1A2/ADRA2A/PPP3CC/ADCY6/GUCY1A1/MYL9/NPR2"
"hsa04120","hsa04120","Ubiquitin mediated proteolysis",142,-0.312926619257629,-0.892376067231219,0.740659340659341,0.872557579406895,0.752941362890894,5869,"tags=30%, list=16%, signal=25%","MID1/UBE2A/UBE3A/RPS27A/PRKN/CUL4A/UBB/UBE3C/UBE2D1/HERC1/NHLRC1/CDC23/CUL2/ANAPC5/UBR5/STUB1/FBXW7/ANAPC7/UBE2K/ANAPC4/UBE2S/UBE2D2/CUL1/VHL/CDC27/MAP3K1/UBE2I/UBE2G2/UBA3/UBE2L6/UBA2/FBXO2/KLHL13/PRPF19/FANCL/SAE1/ANAPC1/CDC20/UBE2C/DDB2/SKP2/BRCA1"
"hsa05205","hsa05205","Proteoglycans in cancer",204,0.308210685319808,0.901241343198997,0.763205828779599,0.887036382903568,0.76543531205265,3072,"tags=15%, list=8%, signal=14%","VEGFA/ITGAV/PRKCA/RRAS/IGF1R/FZD5/MIR21/MAPK11/MTOR/PPP1CB/ANK1/WNT7B/CD63/TNF/CTTN/ACTB/FZD8/ITGA5/WNT5A/HBEGF/ACTG1/PPP1R12C/PTPN6/HIF1A/CDKN1A/IQGAP1/EZR/CDC42/ITGB5/NUDT16L1"
"hsa04921","hsa04921","Oxytocin signaling pathway",154,0.313165519158789,0.89190929781031,0.756457564575646,0.887036382903568,0.76543531205265,3712,"tags=18%, list=10%, signal=16%","PRKCA/CACNG4/PPP1CB/CAMKK2/NPPA/ACTB/TRPM2/PLA2G4C/CAMK4/PLA2G4E/RCAN1/ACTG1/PPP1R12C/EEF2K/PRKAA1/MAPK7/CDKN1A/PLA2G4B/PPP3CC/ADCY6/GUCY1A1/MYL9/NPR2/PRKAB2/JMJD7-PLA2G4B/PRKAA2/PRKAB1/MYL6"
"hsa05418","hsa05418","Fluid shear stress and atherosclerosis",140,0.313422410676088,0.88627595953372,0.766114180478821,0.887036382903568,0.76543531205265,2651,"tags=14%, list=7%, signal=13%","NPPC/VEGFA/ITGAV/MAPK11/SQSTM1/MAP2K4/BMPR1A/BMPR1B/CCL2/TNF/DUSP1/ACTB/TNFRSF1A/ACTG1/IKBKG/PRKAA1/MAPK7/HSP90B1/GSTT2"
"hsa04350","hsa04350","TGF-beta signaling pathway",108,-0.316459477265486,-0.875395099133647,0.768421052631579,0.887036382903568,0.76543531205265,4658,"tags=21%, list=12%, signal=19%","LRRC32/TFR2/RHOA/SMAD5/TGIF2/CUL1/SMAD9/HDAC1/ZFYVE9/BMP8B/TFRC/BAMBI/HDAC2/SMAD3/SMAD1/ID1/SMAD6/SMAD7/TFDP1/MYC/INHBB/ID3/RBL1"
"hsa05217","hsa05217","Basal cell carcinoma",63,0.331318150275191,0.848453192156348,0.759842519685039,0.887036382903568,0.76543531205265,2759,"tags=13%, list=7%, signal=12%","GADD45G/FZD5/WNT7B/FZD8/WNT5A/GADD45B/CDKN1A/GLI1"
"hsa00350","hsa00350","Tyrosine metabolism",36,0.360995398219858,0.832062428657404,0.766467065868264,0.887036382903568,0.76543531205265,8937,"tags=47%, list=24%, signal=36%","TYRP1/HGD/GSTZ1/AOC2/MAOA/HPD/GOT1/LRTOMT/AOX1/ALDH3B2/GOT2/AOC3/ADH1A/TAT/DBH/ADH1C/ALDH3A1"
"hsa04664","hsa04664","Fc epsilon RI signaling pathway",69,0.328784964557921,0.852076804433868,0.773809523809524,0.890269151138716,0.76822491010134,3181,"tags=16%, list=8%, signal=15%","PRKCA/MAPK11/MAP2K4/TNF/PLA2G4C/PLA2G4E/GAB2/LAT/PLA2G4B/JMJD7-PLA2G4B/FCER1G"
"hsa04926","hsa04926","Relaxin signaling pathway",130,-0.30997114465979,-0.878113465114362,0.782795698924731,0.891661325927508,0.769426235959478,4416,"tags=22%, list=12%, signal=20%","SHC4/GNB5/MAPK8/PLCB1/INSL5/SOS1/MMP2/GNG4/KRAS/GNG13/GNG10/GNB4/SHC3/PIK3R2/PIK3CB/PLCB4/RLN2/COL4A2/GNB3/COL3A1/ARRB2/ADCY7/MAPK9/P3R3URF-PIK3R3/PIK3R3/PIK3R1/ADCY3/FOS/ADCY1"
"hsa04727","hsa04727","GABAergic synapse",89,-0.322697247425695,-0.870660368922589,0.781376518218624,0.891661325927508,0.769426235959478,3527,"tags=24%, list=9%, signal=21%","GNG11/GABRQ/SLC38A3/ADCY9/GNG7/GNB5/GABRD/GPHN/GNG4/GNG13/HAP1/GNG10/GNB4/GABRA3/GLS/SLC6A11/GLS2/GNB3/ADCY7/ADCY3/ADCY1"
"hsa00500","hsa00500","Starch and sucrose metabolism",36,-0.349662283840284,-0.813533149676309,0.782435129740519,0.891661325927508,0.769426235959478,5482,"tags=25%, list=15%, signal=21%","HKDC1/GPI/PGM2L1/AGL/PYGL/TREH/ENPP1/ENPP3/SI"
"hsa04742","hsa04742","Taste transduction",85,-0.319642512739142,-0.859787388141276,0.809330628803245,0.910160189660366,0.785389147748542,6667,"tags=16%, list=18%, signal=14%","ITPR3/TAS2R14/TAS2R19/TAS1R1/PLCB3/TRPM5/PLCB1/SCNN1A/P2RX2/GNG13/GABRA3/PLCB4/GNB3/KCNK5"
"hsa04916","hsa04916","Melanogenesis",101,0.314724511708785,0.849290629545482,0.807547169811321,0.910160189660366,0.785389147748542,2643,"tags=12%, list=7%, signal=11%","TYRP1/PRKCA/FZD5/CREB3L4/CREB3/CREB3L2/WNT7B/FZD8/WNT5A/MC1R/ASIP/ADCY6"
"hsa00650","hsa00650","Butanoate metabolism",27,0.361669318232118,0.786219378907491,0.809619238476954,0.910160189660366,0.785389147748542,3186,"tags=19%, list=9%, signal=17%","HMGCS2/HMGCS1/ACSM1/ABAT/HMGCL"
"hsa00515","hsa00515","Mannose type O-glycan biosynthesis",23,0.366365075378697,0.772385979990409,0.803607214428858,0.910160189660366,0.785389147748542,3706,"tags=22%, list=10%, signal=20%","B3GAT1/B3GAT2/B4GALT1/POMGNT1/POMT1"
"hsa05216","hsa05216","Thyroid cancer",37,-0.335025103436042,-0.784211889635144,0.814453125,0.912611970684039,0.787504821704098,6078,"tags=32%, list=16%, signal=27%","CDH1/RXRA/PPARG/TPR/PAX8/BAX/KRAS/CCND1/TP53/GADD45A/DDB2/MYC"
"hsa04728","hsa04728","Dopaminergic synapse",132,-0.305914199016862,-0.8680563943905,0.818376068376068,0.913631832643754,0.788384873945956,3956,"tags=20%, list=11%, signal=18%","PPP2R5C/PPP2R1B/GNG7/GNB5/CALM1/MAPK8/PLCB1/PPP2R3B/PPP2R2C/PPP3CA/GNG4/PPP2R5A/ITPR1/GNG13/GNG10/PPP3CB/GNB4/PLCB4/GNB3/ARRB2/MAPK9/PPP1CC/FOS/CAMK2B/CAMK2D/DDC"
"hsa04611","hsa04611","Platelet activation",126,-0.302882169903111,-0.85977911273553,0.820675105485232,0.913631832643754,0.788384873945956,7484,"tags=33%, list=20%, signal=26%","MAPK1/MAPK13/FCGR2A/MAPK12/GNA13/ROCK1/ITPR3/RASGRP1/LYN/APBB1IP/PTGS1/ITGB3/MYLK4/ORAI1/PRKCI/PLCB3/ADCY9/ROCK2/ITGA2B/GUCY1A2/RHOA/ARHGEF12/MYLK/PLCB1/ITPR1/PIK3R2/PIK3CB/F2R/TLN2/PLCB4/ITGA2/VWF/GUCY1B1/COL3A1/ADCY7/PPP1CC/P3R3URF-PIK3R3/PIK3R3/PIK3R1/ADCY3/ADCY1"
"hsa05010","hsa05010","Alzheimer disease",387,0.291775327813097,0.90493998734297,0.826714801444043,0.914757078703515,0.789355863507929,4673,"tags=16%, list=12%, signal=14%","TUBA3D/SLC39A10/WIPI1/TUBA3E/ERN1/APP/IRS2/TUBA3C/FZD5/MTOR/ATG101/SLC39A7/EIF2AK3/XBP1/KLC2/CAPN2/WNT7B/ADAM17/TNF/TNFRSF1A/CHRM5/PSENEN/FZD8/SLC39A13/ATG13/KLC4/APH1B/WNT5A/PSMA6/KIF5C/PSMD8/AGER/SLC39A1/FRAT1/DDIT3/IKBKG/SLC39A11/PPP3CC/SEM1/KLC1/CSNK1A1/ULK1/ATG2A/CSNK1A1L/ADRM1/NRBF2/PSEN1/APC/PSEN2/SLC11A2/ARAF/COX7B2/NCSTN/PSMC4/NDUFC2-KCTD14/AMBRA1/NDUFA4L2/GNAQ/PIK3CD/ATF6/ADAM10/WIPI2"
"hsa04071","hsa04071","Sphingolipid signaling pathway",122,-0.307460732502645,-0.865788208466445,0.827004219409283,0.914757078703515,0.789355863507929,5581,"tags=30%, list=15%, signal=25%","S1PR2/PLCB3/ROCK2/PPP2R5C/PTEN/PPP2R1B/KNG1/BDKRB2/RHOA/DEGS1/BAX/MAPK8/SPTSSA/PLCB1/CERS2/BID/PPP2R3B/PPP2R2C/PPP2R5A/KRAS/SPHK1/MAP3K5/PIK3R2/PIK3CB/PLCB4/RAC3/SPTLC3/MAPK9/BCL2/TP53/P3R3URF-PIK3R3/PIK3R3/ADORA1/CERS1/PIK3R1/S1PR3"
"hsa04660","hsa04660","T cell receptor signaling pathway",122,-0.306095230235628,-0.861943048299828,0.839662447257384,0.918784810126582,0.792831445702865,8205,"tags=38%, list=22%, signal=30%","PPP2R5D/FYN/PPP2R2A/PPP3R2/IL4/PLCG1/MAPK1/MAPK13/PAK2/MAPK12/VAV2/MAP3K8/NFKB1/RASGRP1/GRB2/TEC/VAV3/NCK2/DLG1/PPP3R1/NFATC2/PPP2R5C/PPP2R1B/CHUK/RHOA/MAPK8/SOS1/PPP2R3B/PPP2R2C/PAK4/PPP3CA/PPP2R5A/KRAS/PTPN11/PPP3CB/PIK3R2/PIK3CB/MAP3K14/MAPK9/P3R3URF-PIK3R3/PIK3R3/CDK4/PIK3R1/PAK1/FOS/BUB1B-PAK6"
"hsa04915","hsa04915","Estrogen signaling pathway",138,0.303952702783521,0.858440696415077,0.836363636363636,0.918784810126582,0.792831445702865,4841,"tags=17%, list=13%, signal=15%","FKBP5/KRT18/GREB1/CREB3L4/CREB3/CREB3L2/SHC2/CTSD/HBEGF/ATF6B/HSP90B1/ADCY6/KRT10/SHC1/GABBR1/CREB3L1/ATF2/EGFR/KRT15/GNAQ/PIK3CD/PRKCD/HSPA1A/JUN"
"hsa05133","hsa05133","Pertussis",76,-0.317214260817088,-0.834978121240101,0.842105263157895,0.918784810126582,0.792831445702865,4979,"tags=18%, list=13%, signal=16%","IRAK1/CASP3/RHOA/CALM1/MAPK8/ITGB2/CFL2/SFTPA2/CASP7/MAPK9/C1R/C3/FOS/CXCL5"
"hsa05213","hsa05213","Endometrial cancer",59,0.322340253473314,0.813870830151022,0.843687374749499,0.918784810126582,0.792831445702865,5160,"tags=27%, list=14%, signal=23%","GADD45G/CTNNA2/EGF/FOXO3/ILK/GADD45B/CDKN1A/APC/EGFR/ARAF/CTNNA1/PIK3CD/PDPK1/NRAS/POLK/CASP9"
"hsa00030","hsa00030","Pentose phosphate pathway",31,-0.338181057027233,-0.766940997237466,0.844,0.918784810126582,0.792831445702865,5582,"tags=26%, list=15%, signal=22%","ALDOC/GPI/PRPS1/RPIA/TKT/PFKM/DERA/PRPS2"
"hsa04610","hsa04610","Complement and coagulation cascades",86,-0.314456584925208,-0.844934994550696,0.857433808553971,0.930464448399262,0.802909958533023,4999,"tags=20%, list=13%, signal=17%","KNG1/BDKRB2/PROS1/F10/PLAUR/SERPINE1/ITGB2/BDKRB1/F8/F2R/F12/CFD/CFI/VWF/SERPINA1/C1R/C3"
"hsa04015","hsa04015","Rap1 signaling pathway",211,-0.293421297363647,-0.872809201530182,0.868888888888889,0.933855997116338,0.805836570339068,5692,"tags=23%, list=15%, signal=20%","MET/PRKCI/PLCB3/KRIT1/ADCY9/PARD6B/FGF21/ITGA2B/FGF2/RHOA/RALB/RALA/CALM1/PLCB1/EFNA3/CRKL/ITGB2/RALGDS/KRAS/SIPA1L1/RAPGEF6/PIK3R2/PIK3CB/F2R/TLN2/PLCB4/FLT4/RAC3/PFN2/FGFR1/MAGI3/MAGI1/PARD6A/ADORA2B/ADCY7/RAPGEF1/ID1/PRKD1/P3R3URF-PIK3R3/PIK3R3/PARD6G/PRKD3/PIK3R1/ADCY3/MAP2K6/GRIN1/ADCY1/KITLG/RASSF5"
"hsa05152","hsa05152","Tuberculosis",179,0.294732073836821,0.853656663586043,0.87956204379562,0.933855997116338,0.805836570339068,4534,"tags=16%, list=12%, signal=14%","TRADD/MAPK11/HLA-DMA/IL10RB/TNF/RAB5A/IL23A/TNFRSF1A/ATP6V0A2/SPHK2/JAK1/MALT1/IRAK2/BCL10/CTSD/IFNGR1/PPP3CC/ATP6V0B/TCIRG1/RAB5B/FCER1G/ATP6V0D1/ATP6AP1/IFNGR2/CTSS/ATP6V0C/EP300/CARD9"
"hsa04722","hsa04722","Neurotrophin signaling pathway",120,-0.302880281151458,-0.849379050540865,0.86864406779661,0.933855997116338,0.805836570339068,4492,"tags=22%, list=12%, signal=20%","RHOA/SHC4/CALM1/BAX/MAPK8/SOS1/CRKL/SH2B2/MAP3K1/ARHGDIG/KRAS/RIPK2/TP73/MAP3K5/PTPN11/SHC3/PIK3R2/PIK3CB/RAPGEF1/MAPK9/BCL2/TP53/P3R3URF-PIK3R3/PIK3R3/PIK3R1/CAMK2B/CAMK2D"
"hsa05142","hsa05142","Chagas disease",102,-0.305195712356859,-0.836233379217672,0.878406708595388,0.933855997116338,0.805836570339068,5019,"tags=21%, list=13%, signal=18%","PPP2R1B/KNG1/IRAK1/BDKRB2/GNA11/CHUK/SERPINE1/MAPK8/PLCB1/FAS/PPP2R2C/PIK3R2/PIK3CB/PLCB4/MAPK9/P3R3URF-PIK3R3/PIK3R3/PIK3R1/C3/FOS/ADCY1"
"hsa00514","hsa00514","Other types of O-glycan biosynthesis",47,0.325387504358693,0.782355318825338,0.874485596707819,0.933855997116338,0.805836570339068,3706,"tags=17%, list=10%, signal=15%","ST6GAL1/POFUT2/B4GALT1/RFNG/GALNT12/GALNT7/COLGALT2/POMT1"
"hsa00260","hsa00260","Glycine, serine and threonine metabolism",40,0.329384433965031,0.774995622592796,0.875751503006012,0.933855997116338,0.805836570339068,6244,"tags=32%, list=17%, signal=27%","GNMT/GLYCTK/AMT/SDSL/GCAT/GATM/CTH/AOC2/MAOA/ALAS1/CBS/LOC102724560/PGAM2"
"hsa00120","hsa00120","Primary bile acid biosynthesis",17,-0.362192246563595,-0.727989958053679,0.878727634194831,0.933855997116338,0.805836570339068,4481,"tags=29%, list=12%, signal=26%","AKR1C4/ACOX2/SCP2/CYP39A1/HSD3B7"
"hsa05416","hsa05416","Viral myocarditis",68,0.310285287405509,0.800196570268828,0.89065606361829,0.942725187337514,0.813489910738001,6523,"tags=21%, list=17%, signal=17%","HLA-DMA/HLA-B/ACTB/ACTG1/HLA-C/HLA-A/HLA-E/HLA-F/CASP9/HLA-G/SNTB2/RAC1/LAMA1/ABL1"
"hsa05144","hsa05144","Malaria",50,0.316178041342222,0.770479658669758,0.895918367346939,0.945386252660573,0.815786178856431,1184,"tags=6%, list=3%, signal=6%","THBS3/CCL2/TNF"
